repo_id,github_repo_id,repo_name,full_name,description,topics,language,language,owner_id,github_owner_id,owner_login,visibility,private,disabled,fork,archived,default_branch,language,language,stargazers_count,watchers,watchers_count,forks_count,forks,open_issues_count,created_at,updated_at,pushed_at
6584fc3a-98a9-5cad-9efd-4377e4775831,531747004,action-python,microsoft/action-python,,,,,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,1,main,,,60,60,60,20,20,9,2022-09-02 01:55:12+00:00,2025-11-12 15:21:28+00:00,2025-03-24 20:00:04+00:00
784f856a-183e-5dd1-a74c-22ce63c6420c,23141872,activate-sensorcore,microsoft/activate-sensorcore,Helper library for SensorCore SDK to activate Location and Motion data,,C#,C#,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,1,master,C#,C#,17,17,17,15,15,0,2014-08-20 08:43:06+00:00,2025-11-25 19:28:12+00:00,2014-11-27 12:10:44+00:00
c6f656bf-b91e-5503-988a-3a44621926e9,433564449,ActivateAzurewithDevOps,microsoft/ActivateAzurewithDevOps,,,HTML,HTML,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,HTML,HTML,3,3,3,12,12,10,2021-11-30 19:46:14+00:00,2025-11-25 19:21:17+00:00,2023-07-08 20:34:38+00:00
26c7622f-5217-53f1-950f-e8854c33da8d,125377789,ActiveDirectoryDSC.Reverse,microsoft/ActiveDirectoryDSC.Reverse,ReverseDSC Orchestrator for ActiveDirectory,,PowerShell,PowerShell,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,1,master,PowerShell,PowerShell,21,21,21,10,10,2,2018-03-15 14:15:17+00:00,2025-12-27 13:18:45+00:00,2023-06-12 19:31:19+00:00
70558c62-7f8e-57c5-aa29-8a2ee49d8580,21122049,activities,microsoft/activities,Lumia SensorCore SDK sample for Activity Monitor API.,,C#,C#,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,1,master,C#,C#,23,23,23,18,18,1,2014-06-23 10:18:38+00:00,2025-11-25 19:22:08+00:00,2018-10-24 16:19:51+00:00
1351eee8-a6aa-5a9a-8911-db113e63f11c,124488994,activity-log-export-automation,microsoft/activity-log-export-automation,Connect Splunk to Azure Activity Log via PowerShell automation,"activity-log,azure,event-hubs,powershell,splunk",PowerShell,PowerShell,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,master,PowerShell,PowerShell,19,19,19,12,12,1,2018-03-09 04:47:36+00:00,2025-12-10 01:24:17+00:00,2023-06-14 15:12:11+00:00
18f77416-d157-56b0-abcc-4d631e2e2dee,832980398,ACV,microsoft/ACV,A series of work towards achieving ACV.,"agent,auto-computing,k8s,llm,microservice,self-management",Jupyter Notebook,Jupyter Notebook,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Jupyter Notebook,Jupyter Notebook,28,28,28,5,5,6,2024-07-24 05:59:12+00:00,2026-01-10 18:08:46+00:00,2025-11-07 03:37:41+00:00
0e19798c-a451-54e8-8f83-83b5ce069471,1075421772,acxengineeringxp_2,microsoft/acxengineeringxp_2,,,,,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,,,1,1,1,0,0,2,2025-10-13 13:31:26+00:00,2025-11-25 19:22:08+00:00,2025-12-12 16:11:31+00:00
835b317a-6b71-58e9-b8eb-ea0360e17d42,450680240,ada,microsoft/ada,Source code behind the Microsoft Research project Ada,,C++,C++,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,C++,C++,12,12,12,7,7,0,2022-01-22 00:38:26+00:00,2025-11-25 19:24:28+00:00,2025-10-20 18:32:47+00:00
3ed52319-8b06-53e3-bdb9-0a7eb1debbf2,913728197,ADAF,microsoft/ADAF,"This repository contains the code used for ""ADAF: An Artificial Intelligence Data Assimilation Framework for Weather Forecasting""",,Python,Python,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Python,Python,12,12,12,10,10,0,2025-01-08 08:40:24+00:00,2025-12-07 03:31:33+00:00,2025-01-09 07:35:25+00:00
4621c5f3-b068-5d8e-8be8-a1149778a01b,617219055,AdaM,microsoft/AdaM,,,,,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,,,52,52,52,1,1,1,2023-03-21 23:40:02+00:00,2025-11-25 19:28:25+00:00,2023-08-03 10:07:19+00:00
f3c5bbe8-c808-5626-9a91-a29857703c26,496011321,AdaMix,microsoft/AdaMix,This is the implementation of the paper AdaMix: Mixture-of-Adaptations for Parameter-efficient Model Tuning (https://arxiv.org/abs/2205.12410). ,"adapter,bert,dart,glue,gpt-2,nlg,nlp,nlu,parameter-efficient,pytorch,roberta,webnlg",Python,Python,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Python,Python,136,136,136,11,11,26,2022-05-24 22:52:02+00:00,2025-11-25 19:28:57+00:00,2023-08-14 22:22:39+00:00
081c9858-4ac1-55ae-b878-7fe2c04fbc75,96660739,Adaptable,microsoft/Adaptable,"A tightly optimized representation of ordered, long-living, often-modified, predicate-filtered lists random-accessible by value and index. (Java)",,Java,Java,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,1,master,Java,Java,9,9,9,8,8,2,2017-07-09 04:21:42+00:00,2025-11-25 19:28:04+00:00,2023-06-12 20:27:40+00:00
5724ac07-f8d6-5e3e-ac75-37a459edbf42,456706338,adaptive-testing,microsoft/adaptive-testing,Find and fix bugs in natural language machine learning models using adaptive testing.,,Jupyter Notebook,Jupyter Notebook,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Jupyter Notebook,Jupyter Notebook,188,188,188,31,31,11,2022-02-07 22:59:30+00:00,2025-11-25 19:27:36+00:00,2024-05-07 23:04:59+00:00
f748c347-f529-5330-8a0b-729ed519af60,75978731,AdaptiveCards,microsoft/AdaptiveCards,A new way for developers to exchange card content in a common and consistent way.,"adaptive,adaptive-cards,adaptivecards,android,bot-framework,bots,cards,ios,timeline,uwp,windows,windows-uwp,wpf,xamarin,xaml",C#,C#,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,C#,C#,1918,1918,1918,592,592,854,2016-12-08 22:00:33+00:00,2026-01-26 10:18:49+00:00,2026-01-19 08:37:46+00:00
ba60e36d-8495-5504-8fa8-e36088d3e8a4,613995915,AdaptiveCards-.NET,microsoft/AdaptiveCards-.NET,,,C#,C#,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,C#,C#,4,4,4,0,0,14,2023-03-14 17:21:19+00:00,2025-11-25 19:23:22+00:00,2023-06-19 22:57:31+00:00
c65e013c-72ce-5869-b5e1-8c4eb0097942,190425217,adaptivecards-templates,microsoft/adaptivecards-templates,A collection of Adaptive Card templates for well-known data models,adaptivecards,TypeScript,TypeScript,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,master,TypeScript,TypeScript,121,121,121,37,37,21,2019-06-05 15:56:48+00:00,2025-12-22 01:34:46+00:00,2024-10-11 21:25:59+00:00
f0a36f9a-d5f9-5224-989c-293ee85cd451,516436627,adaptive_cloud_community,microsoft/adaptive_cloud_community,Public repository for hosting the Azure Adaptive Cloud Community content,,,,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,,,113,113,113,18,18,0,2022-07-21 16:02:29+00:00,2025-11-25 19:28:12+00:00,2025-08-04 17:22:02+00:00
aaedb502-7e4e-553b-b020-5f4539a2d14c,463059378,adb2spark,microsoft/adb2spark,,,,,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,,,3,3,3,1,1,1,2022-02-24 08:02:54+00:00,2025-11-25 19:28:32+00:00,2022-02-24 09:38:57+00:00
a9101e5b-7cba-534f-aca6-e67e72580560,38539834,ADBench,microsoft/ADBench,Benchmarking various AD tools.,,C++,C++,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,1,master,C++,C++,110,110,110,39,39,26,2015-07-04 16:16:32+00:00,2025-11-25 19:21:30+00:00,2024-05-19 11:06:06+00:00
208459d0-5dc3-5ed4-ac7d-a8d60b527848,657699793,adcs-proxy-exit-module,microsoft/adcs-proxy-exit-module,Exit Module for Active Directory Certificate Services that proxies calls to external programs.,,C++,C++,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,C++,C++,14,14,14,0,0,2,2023-06-23 16:28:00+00:00,2025-11-25 19:20:35+00:00,2023-06-23 19:09:45+00:00
3698fd40-6bef-5a36-b907-98efca923a7b,169991818,AddingSpeechToBots,microsoft/AddingSpeechToBots,Adding Speech to Conversational Bots,,C#,C#,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,1,master,C#,C#,14,14,14,13,13,0,2019-02-10 15:19:28+00:00,2025-11-25 19:18:38+00:00,2019-02-12 19:22:21+00:00
71b549a7-3822-543b-99a1-90d787a68cbd,173016559,AddOutlookJapanHoliday,microsoft/AddOutlookJapanHoliday,VBScript for adding Japan new Holidays to Outlook.,,VBScript,VBScript,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,master,VBScript,VBScript,8,8,8,10,10,1,2019-02-28 01:12:49+00:00,2025-11-25 19:23:18+00:00,2023-06-13 01:11:27+00:00
d5ed96b7-caac-59b6-a063-e41ae3353442,804239518,Addressing-signal-delay-in-deep-RL,microsoft/Addressing-signal-delay-in-deep-RL,Addressing Signal Delay in Deep Reinforcement Learning,,Python,Python,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Python,Python,13,13,13,3,3,2,2024-05-22 08:10:07+00:00,2025-12-17 14:39:00+00:00,2024-07-08 05:08:55+00:00
605ba7ff-0235-5e59-b72c-4e67c390db60,250709608,adfs-sample-block-user-on-adfs-marked-risky-by-AzureAD-IdentityProtection,microsoft/adfs-sample-block-user-on-adfs-marked-risky-by-AzureAD-IdentityProtection,A sample AD FS 2019 Risk Assessment Model plug-in that blocks authentication or enforces MFA based on user risk level determined by Azure AD Identity Protection. ,,C#,C#,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,master,C#,C#,9,9,9,7,7,2,2020-03-28 03:53:58+00:00,2025-11-25 19:19:19+00:00,2020-04-26 20:25:54+00:00
b172456b-454b-5c47-8896-69758950d4bc,202798124,adfs-sample-msal-dotnet-native-to-webapi,microsoft/adfs-sample-msal-dotnet-native-to-webapi,A sample showcasing how to build a native app signing-in users authenticated by AD FS 2019 and acquiring tokens using MSAL library to call Web API.,,C#,C#,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,master,C#,C#,15,15,15,12,12,5,2019-08-16 20:56:40+00:00,2025-11-25 19:19:45+00:00,2023-05-31 20:07:28+00:00
2f63e75a-f894-523f-bdf5-31e30346756a,200916847,adfs-sample-msal-dotnet-webapi-to-webapi-onbehalfof,microsoft/adfs-sample-msal-dotnet-webapi-to-webapi-onbehalfof,A sample showcasing how to implement an on-behalf-of (OBO) authentication using AD FS. The sample uses MSAL client library to obtain a token for accessing Web API. ,,C#,C#,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,master,C#,C#,10,10,10,10,10,9,2019-08-06 20:04:34+00:00,2025-11-25 19:19:40+00:00,2023-06-12 18:21:03+00:00
2bb7c023-8b86-5672-9774-f5e25643a9d7,181750380,adfs-sample-RiskAssessmentModel-RiskyIPBlock,microsoft/adfs-sample-RiskAssessmentModel-RiskyIPBlock,Sample plug-in to block authentication requests coming from specified extranet IPs. ,,C#,C#,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,master,C#,C#,7,7,7,6,6,2,2019-04-16 19:06:30+00:00,2025-11-25 19:28:05+00:00,2023-06-12 18:22:27+00:00
2cdd1329-7a14-5aca-9300-7e1afacab1e8,105046485,adfsAuthAdapters,microsoft/adfsAuthAdapters,External authentication adapters for AD FS,,C#,C#,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,master,C#,C#,28,28,28,13,13,1,2017-09-27 17:11:24+00:00,2025-11-25 19:19:38+00:00,2023-06-27 13:03:56+00:00
8e3646fc-52ba-5f2b-84fd-ca9271bd1e12,104108234,adfsLogTools,microsoft/adfsLogTools,"Tools for parsing AD FS logs (admin events, audits, and debug logs)",,,,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,1,master,,,23,23,23,12,12,8,2017-09-19 17:49:07+00:00,2025-11-25 19:30:44+00:00,2018-08-15 22:02:51+00:00
351d989d-ca42-5fa1-b03f-e10255d66542,117035309,adfsManagementTools,microsoft/adfsManagementTools,A collection of scripts and tools for managing ADFS,,,,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,1,master,,,14,14,14,6,6,0,2018-01-11 01:51:11+00:00,2025-11-25 19:23:16+00:00,2018-08-06 22:59:10+00:00
de238ebc-9791-500b-acf3-9cda50298dcb,118157650,adfsOpenSource,microsoft/adfsOpenSource,Documentation and guidance for ADFS Open Source,,,,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,master,,,12,12,12,10,10,2,2018-01-19 17:41:20+00:00,2025-11-25 19:28:30+00:00,2022-11-28 19:11:26+00:00
d5963265-232e-5a3f-8224-2ee77c936b72,131890372,adfsToolbox,microsoft/adfsToolbox,A collection of PowerShell scripts for managing AD FS,,PowerShell,PowerShell,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,master,PowerShell,PowerShell,126,126,126,29,29,15,2018-05-02 18:24:35+00:00,2026-01-19 20:00:23+00:00,2023-06-12 19:30:39+00:00
b649322d-0fc3-576d-824b-831a5a12e26d,131075092,adfsUITesting,microsoft/adfsUITesting,Testing infrastructure for automated browser testing against AD FS,,C#,C#,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,master,C#,C#,10,10,10,5,5,3,2018-04-25 23:37:20+00:00,2025-11-25 19:27:36+00:00,2022-12-08 01:25:45+00:00
f6cb3bce-d7ad-5e33-83cd-0e626e69f4ab,104497482,adfsWebCustomization,microsoft/adfsWebCustomization,A repository of useful Web Customizations for Active Directory Federation Services ,,JavaScript,JavaScript,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,master,JavaScript,JavaScript,114,114,114,75,75,24,2017-09-22 16:48:21+00:00,2025-11-25 19:29:10+00:00,2023-06-12 20:27:13+00:00
d5876a8e-52ba-5196-9572-fb67433ac919,654246770,ADLaM-Display,microsoft/ADLaM-Display,"A display font for the ADLaM script, which is an indigenous writing system for some West African languages.",,Makefile,Makefile,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Makefile,Makefile,10,10,10,1,1,2,2023-06-15 17:44:02+00:00,2025-11-25 19:24:03+00:00,2024-01-19 18:01:03+00:00
db0c9974-834b-5086-896b-36d74d0bf532,531590072,adme-samples,microsoft/adme-samples,,,HTML,HTML,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,HTML,HTML,14,14,14,19,19,5,2022-09-01 16:01:04+00:00,2025-11-25 19:28:50+00:00,2025-11-26 08:19:44+00:00
94fe76ac-bcfd-5527-ac9e-4ceea1942d80,475669650,admin-torch,microsoft/admin-torch,Understanding the Difficulty of Training Transformers,,Python,Python,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Python,Python,47,47,47,2,2,0,2022-03-30 00:57:33+00:00,2025-11-25 19:28:29+00:00,2022-10-30 00:40:11+00:00
ffdefb64-1b88-569a-a221-7b1708015512,596527334,ado-codespaces-auth,microsoft/ado-codespaces-auth,,,TypeScript,TypeScript,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,TypeScript,TypeScript,9,9,9,6,6,8,2023-02-02 11:34:27+00:00,2025-11-25 19:27:49+00:00,2026-01-01 10:01:58+00:00
fcc052ce-66be-5723-a59e-d286f0dd1c3b,228246102,ado-ml-batch-train,microsoft/ado-ml-batch-train,,,Jupyter Notebook,Jupyter Notebook,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,1,master,Jupyter Notebook,Jupyter Notebook,8,8,8,4,4,1,2019-12-15 20:18:19+00:00,2025-11-25 19:28:15+00:00,2020-01-24 08:19:40+00:00
fb3fd749-9c20-51d7-8940-282e24e43f4e,782703039,ado-npm-auth,microsoft/ado-npm-auth,This package can automatically use the azureauth CLI to fetch tokens and update a user's .npmrc file for authenticating to Azure DevOps npm feeds.,,TypeScript,TypeScript,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,TypeScript,TypeScript,18,18,18,14,14,19,2024-04-05 20:57:25+00:00,2026-01-06 18:11:09+00:00,2026-01-26 05:24:45+00:00
f81241d2-85bd-5e1d-aa9e-815b378b8e41,192422785,ads-extension-telemetry,microsoft/ads-extension-telemetry,,,TypeScript,TypeScript,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,TypeScript,TypeScript,5,5,5,5,5,3,2019-06-17 21:44:34+00:00,2025-11-25 19:29:20+00:00,2025-02-06 01:58:47+00:00
209cf917-1a4d-5a75-8184-e0bf2f832c1e,359600603,ads-kerberos,microsoft/ads-kerberos,A package for providing kerberos authentication support in Azure Data Studio. ,,C++,C++,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,C++,C++,5,5,5,4,4,7,2021-04-19 21:15:57+00:00,2025-11-25 19:28:13+00:00,2025-11-16 19:20:19+00:00
9f09254d-5ad8-5763-b3b0-c6cbaa5a88e3,190077719,ads-service-downloader,microsoft/ads-service-downloader,Service downloader,,TypeScript,TypeScript,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,TypeScript,TypeScript,7,7,7,10,10,2,2019-06-03 20:29:58+00:00,2025-11-25 19:29:08+00:00,2024-06-22 11:31:06+00:00
ef8a5326-951a-5c4e-b5ed-7b40f5a38c81,150630983,ADU,microsoft/ADU,Appliance Diagnostic Utility (ADU) for Analytics Platform System (APS),,PowerShell,PowerShell,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,master,PowerShell,PowerShell,9,9,9,9,9,1,2018-09-27 18:29:25+00:00,2025-11-25 19:21:04+00:00,2023-06-09 13:14:23+00:00
1160e3e0-b7b3-5981-94cb-6e9f31008d6b,451839603,advanced-formula-environment,microsoft/advanced-formula-environment,"Create, edit, and reuse formulas in Excel","excel,office-addin",,,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,,,124,124,124,12,12,57,2022-01-25 10:53:13+00:00,2026-01-04 07:11:07+00:00,2022-12-08 10:33:22+00:00
a2bcd8d3-16b4-5e46-8ce2-e861b3ede60f,1040214853,advanced-github-copilot,microsoft/advanced-github-copilot,Advanced techniques and patterns to use GitHub Copilot in challenging codebases,,,,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,,,15,15,15,3,3,0,2025-08-18 16:19:02+00:00,2026-01-27 03:42:24+00:00,2025-10-22 15:59:20+00:00
2c63e206-09f6-5d16-bb62-dd42b2bb3e91,95923092,Advanced-Threat-Analytics,microsoft/Advanced-Threat-Analytics,ATA PowerShell Module,,PowerShell,PowerShell,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,1,master,PowerShell,PowerShell,37,37,37,13,13,2,2017-06-30 20:49:53+00:00,2025-09-20 02:24:03+00:00,2022-11-28 19:11:48+00:00
6d952569-7de2-5808-9836-d36575788710,779008495,advancedsecurity,microsoft/advancedsecurity,,,,,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,,,1,1,1,0,0,0,2024-03-28 21:13:35+00:00,2025-11-25 19:28:04+00:00,2024-03-28 21:46:16+00:00
ff52c8ce-82d1-5cfc-90d3-846a4323a092,54745974,AdventureWorksSkiApp,microsoft/AdventureWorksSkiApp,The AdventureWorks Ski App provides a sample application that can be used to demonstrate the value of building in intelligence into an existing application. This app was first demoed at //build 2016.,,C#,C#,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,1,intelligent,C#,C#,72,72,72,34,34,4,2016-03-25 20:33:04+00:00,2025-11-25 19:29:32+00:00,2023-07-07 21:31:27+00:00
d998c2aa-d571-5c95-a93f-4c4052f4f699,958806012,Adversarial-Chatter,microsoft/Adversarial-Chatter,,,Jupyter Notebook,Jupyter Notebook,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Jupyter Notebook,Jupyter Notebook,4,4,4,3,3,28,2025-04-01 19:44:00+00:00,2025-11-25 19:29:10+00:00,2025-09-05 21:54:33+00:00
37635eda-9614-55b0-a4d7-33b9255fb1fc,306104666,AdversarialGMM,microsoft/AdversarialGMM,Minimax Estimation of Conditional Moment Models,,Python,Python,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Python,Python,32,32,32,17,17,1,2020-10-21 17:49:34+00:00,2025-11-25 19:29:55+00:00,2023-06-12 18:16:19+00:00
7669ba2e-bc2a-5d3c-9239-cef3c7a7eb5d,507361593,advNLG,microsoft/advNLG,,,Python,Python,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Python,Python,25,25,25,2,2,3,2022-06-25 16:27:50+00:00,2025-11-25 19:22:54+00:00,2022-10-20 12:15:35+00:00
2b03f9e5-d64e-50f9-bae6-006ea102ae41,192029732,AdvocacyPlatform,microsoft/AdvocacyPlatform,"The Advocacy Platform is a cloud solution to automate the acquisition of case decisions, court hearings and location information from the EOIR hotline. Additionally, this solution helps NGOs working with Asylum seeker families at risk of deportation to allocate legal professionals/volunteers more efficiently.",,C#,C#,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,master,C#,C#,23,23,23,7,7,1,2019-06-15 02:57:20+00:00,2025-11-25 19:21:21+00:00,2023-10-09 19:33:02+00:00
e494541c-0761-5517-bff3-de79366e42f0,559898767,adx-automotive-demos,microsoft/adx-automotive-demos,Demos ,,Python,Python,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Python,Python,21,21,21,16,16,9,2022-10-31 10:31:38+00:00,2026-01-04 14:18:33+00:00,2025-03-06 03:41:18+00:00
17ee68ef-3794-5ffd-8ad6-d879ad425c99,220807429,adx-query-charts,microsoft/adx-query-charts,Draw charts from Azure Data Explorer queries,,TypeScript,TypeScript,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,master,TypeScript,TypeScript,25,25,25,9,9,16,2019-11-10 15:12:49+00:00,2026-01-27 14:34:40+00:00,2026-01-27 14:34:35+00:00
c709fcff-5c00-55a6-9ab5-485e9257de21,292698088,AEC-Challenge,microsoft/AEC-Challenge,AEC Challenge,,,,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,,,467,467,467,145,145,23,2020-09-03 23:04:10+00:00,2026-01-25 12:45:40+00:00,2024-06-04 03:51:04+00:00
c8a584d6-1599-5b26-93bc-982944e7f6ce,291118051,aed-blockchain-learn-content,microsoft/aed-blockchain-learn-content,Beta content for blockchain Learn modules,,,,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,,,16,16,16,16,16,1,2020-08-28 18:24:37+00:00,2025-11-25 19:28:45+00:00,2023-11-22 21:51:05+00:00
320eacca-2aef-5930-a4ef-d33cdd78f476,273306872,aed-content-nasa-su20,microsoft/aed-content-nasa-su20,This is the beta content for the learn modules that we are creating for NASA for 2020 internship,,Jupyter Notebook,Jupyter Notebook,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Jupyter Notebook,Jupyter Notebook,4,4,4,7,7,2,2020-06-18 18:03:03+00:00,2025-11-25 19:21:44+00:00,2020-12-12 04:53:23+00:00
6b69ccb3-1fde-5eb1-8ac0-862f021e4417,311789550,aed-external-learn-template,microsoft/aed-external-learn-template,Template for creating Learn modules and Learning Paths,,,,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,,,4,4,4,1,1,1,2020-11-10 21:30:58+00:00,2025-11-25 19:21:37+00:00,2020-11-10 21:31:03+00:00
8dbc3f35-f84a-5302-8698-963ceb1fbcea,304393287,aed-go-learn-content,microsoft/aed-go-learn-content,,,,,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,,,11,11,11,9,9,1,2020-10-15 16:58:35+00:00,2025-11-25 19:23:41+00:00,2021-03-10 20:57:00+00:00
963d024e-3e87-5826-8a49-5782e00a777d,291881059,aed-learn-template,microsoft/aed-learn-template,,,,,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,,,7,7,7,8,8,1,2020-09-01 02:58:48+00:00,2025-11-25 19:28:16+00:00,2021-06-28 23:40:54+00:00
de02824c-274a-5cd0-850f-b90bc9ce5d5f,304393160,aed-rust-learn-content,microsoft/aed-rust-learn-content,Rust learning path content development repo.,,,,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,,,20,20,20,13,13,1,2020-10-15 16:57:58+00:00,2025-11-25 19:27:58+00:00,2021-05-04 01:57:44+00:00
699697e2-fb2e-5765-9550-2593011a43fb,291882204,aed-wonder-woman,microsoft/aed-wonder-woman,,,Python,Python,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,main,Python,Python,3,3,3,2,2,1,2020-09-01 03:05:22+00:00,2025-11-25 19:28:16+00:00,2020-09-12 01:08:55+00:00
dcefb1a2-8781-52aa-9b49-54f89b8d9730,197671887,aerial_wildlife_detection,microsoft/aerial_wildlife_detection,Tools for detecting wildlife in aerial images using active learning,"active-learning,aerial-imagery,aiforearth,conservation,wildlife",Python,Python,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,master,Python,Python,240,240,240,61,61,28,2019-07-18 23:58:41+00:00,2026-01-24 09:27:14+00:00,2025-10-21 18:25:16+00:00
8548e013-d999-5feb-b053-93b4a140a2c6,234608848,affectbased,microsoft/affectbased,Affect-based Intrinsic Rewards for Learning General Representations: https://arxiv.org/abs/1912.00403,,Python,Python,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,0,master,Python,Python,10,10,10,8,8,3,2020-01-17 18:14:21+00:00,2025-11-25 19:28:21+00:00,2024-08-30 23:49:28+00:00
d2252a2b-13a3-542c-aa41-5731c917514f,218607748,AFUN-Demos,microsoft/AFUN-Demos,Demos for AFUN content for Microsoft Ignite the Tour content ,,HTML,HTML,0dd58109-d16c-5fac-9308-c895180d7869,6154722,microsoft,public,0,0,0,1,master,HTML,HTML,6,6,6,7,7,0,2019-10-30 19:36:30+00:00,2025-11-25 19:24:25+00:00,2019-10-30 19:44:42+00:00
